id_credit,UNO,DOS,TRES,CUATRO,CINCO,SEIS,SIETE,OCHO,NUEVE,DIEZ,ONCE,DOCE,TRECE,CATORCE,QUINCE
654866,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Contacto con Tercero,,,,,,,,
654873,Pago recibido,Contacto con Tercero,Pago recibido,Pago recibido,Pago recibido,Pago No Identificado,,,,,,,,,
655442,No contesta la llamada,No contesta la llamada,Sin contacto (no atienden),No contesta la llamada,Sin contacto (no atienden),No contesta la llamada,Prestanombre,Sin contacto (no atienden),Prestanombre,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,,,
655740,Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,
655779,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,,,,,,,
655830,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Promesa de Pago,Sin contacto (no atienden),,,
656030,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,,,,,,,,
656198,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
656345,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,
656688,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Contacto con Tercero,,,
656797,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Contacto con Tercero,,,,,,,,
657020,Pago recibido,Pago recibido,Promesa de Pago,,,,,,,,,,,,
657079,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Pago recibido,,,,,,,,,,
657103,Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Contacto con Tercero,Sin contacto (no atienden),Cambio de Domicilio,Promesa de Pago,,,,,,
657514,Contacto con Tercero,Promesa de Pago,Contacto con Tercero,Promesa de Pago,,,,,,,,,,,
657590,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,
657748,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
657784,Promesa de Pago,Promesa de Pago,Pago recibido,Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),,,,,,
657855,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Pago recibido,,,
657868,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,,,,,,,,,,,
658194,Pago recibido,Promesa de Pago,,,,,,,,,,,,,
658365,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,No contesta la llamada,No contesta la llamada,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
658409,Promesa de Pago,Promesa de Pago,,,,,,,,,,,,,
658773,Pago recibido,Sin contacto (no atienden),,,,,,,,,,,,,
658908,Sin contacto (no atienden),,,,,,,,,,,,,,
658918,Pago recibido,Promesa de Pago,Pago recibido,Pago recibido,Sin contacto (no atienden),,,,,,,,,,
659235,Pago recibido,Pago recibido,,,,,,,,,,,,,
659448,Contacto con Tercero,Pago recibido,Contacto con Tercero,,,,,,,,,,,,
659587,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,,,,
659612,Pago recibido,Promesa de Pago,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Sin contacto (no atienden),,,,,,,,
659663,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,,,,,,,
659815,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,,,,
659877,Pago recibido,Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Pago recibido,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
659908,Pago recibido,Contacto con Tercero,Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,
659937,Pago recibido,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,,,
660030,Promesa de Pago,,,,,,,,,,,,,,
660054,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,,,
660058,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,,,
660069,Contacto con Tercero,,,,,,,,,,,,,,
660132,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Promesa de Pago,Sin contacto (no atienden),Promesa de Pago,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
660463,Convenio Pago Parcial,Pago recibido,Convenio Pago Parcial,,,,,,,,,,,,
660558,Pago recibido,Promesa de Pago,Promesa de Pago,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Ilocalizable,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,,
660618,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Pago recibido,,,,,,,,,
660645,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
6607,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero
660859,Promesa de Pago,,,,,,,,,,,,,,
660891,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,
660949,Promesa de Pago,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
660990,Pago recibido,Pago recibido,Promesa de Pago,,,,,,,,,,,,
661155,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,,,,
661178,Pago recibido,Contacto con Tercero,Pago recibido,Prestanombre,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,,,,,
661232,Pago recibido,Pago recibido,,,,,,,,,,,,,
661305,Moto recuperada,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,
661324,Pago recibido,,,,,,,,,,,,,,
661365,Pago recibido,Contacto con Tercero,Sin contacto (no atienden),,,,,,,,,,,,
661372,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,,,,,,,,
661463,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Promesa de Pago,Pago recibido,Promesa de Pago,Sin contacto (no atienden),Promesa de Pago,Promesa de Pago,,,,
661754,Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,,
661811,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Promesa de Pago,Sin contacto (no atienden)
661897,Pago recibido,Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Ilocalizable,Negativa de pago,Negativa de pago,Negativa de pago,Negativa de pago,Negativa de pago,Negativa de pago,Pago recibido,Cambio de Domicilio,Contacto con Tercero
6619,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,,
662009,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,
662042,Pago recibido,,,,,,,,,,,,,,
662043,Pago recibido,Promesa de Pago,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Contacto con Tercero,,,,,,
662157,Pago recibido,,,,,,,,,,,,,,
662205,Contacto con Tercero,Pago recibido,Contacto con Tercero,Cambio de Domicilio,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago
662455,Pago recibido,Pago recibido,,,,,,,,,,,,,
662468,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,
662488,Pago recibido,Promesa de Pago,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,,
662597,Negativa de pago,Contacto con Tercero,Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,
662877,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,,,
663028,Negativa de pago,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Contacto con Tercero,,,,,,,,,
663285,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,,,,,,
6635,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,,,,,
663693,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,
663766,Promesa de Pago,Pago recibido,Contacto con Tercero,,,,,,,,,,,,
6638,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,
663828,Contacto con Tercero,Negativa de pago,Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,,,
663866,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido
663968,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,,,,,,,,,,,
664076,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Promesa de Pago,Promesa de Pago,Sin contacto (no atienden),Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
664123,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,,,,,,,,,
664227,Pago recibido,Promesa de Pago,Promesa de Pago,,,,,,,,,,,,
664731,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,
664838,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,,,,,,
665039,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,
665126,Pago recibido,,,,,,,,,,,,,,
665147,Pago recibido,,,,,,,,,,,,,,
665161,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,,,,
665258,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,
665342,Sin contacto (no atienden),,,,,,,,,,,,,,
665345,Pago recibido,No contesta la llamada,Contacto con Tercero,Contacto con Tercero,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,
665364,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,,
665409,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,
665582,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Cambio de Domicilio,,,,,,,,,,
665662,Pago recibido,,,,,,,,,,,,,,
665732,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,,,,
665960,Convenio Pago Parcial,,,,,,,,,,,,,,
666027,Promesa de Pago,Sin contacto (no atienden),,,,,,,,,,,,,
666228,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,,
666270,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,,,,,,,
666307,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
666364,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Pago recibido,Contacto con Tercero,,,,,,,,,,
666423,Pago recibido,Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),,,,,,,,,,,
666541,Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,,,,,,
666549,Pago recibido,Contacto con Tercero,Contacto con Tercero,No contesta la llamada,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,,,,,
666776,Ilocalizable,Ilocalizable,Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,,,,,,,,,,
666793,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago
666803,Pago recibido,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden),,,
667007,Pago recibido,,,,,,,,,,,,,,
667092,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago
667238,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,,,,,
667459,Promesa de Pago,Promesa de Pago,,,,,,,,,,,,,
667485,Pago recibido,Promesa de Pago,Promesa de Pago,,,,,,,,,,,,
667512,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,,,,,,
667801,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,,,,,,,,,,,
667964,Pago recibido,,,,,,,,,,,,,,
668068,Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,,,,,,
668207,Pago recibido,Promesa de Pago,Pago recibido,Contacto con Tercero,Promesa de Pago,Pago recibido,Contacto con Tercero,Pago recibido,Pago recibido,Promesa de Pago,,,,,
668237,Pago recibido,No contesta la llamada,No contesta la llamada,Contacto con Tercero,Pago recibido,Contacto con Tercero,,,,,,,,,
668256,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Pago recibido,Pago recibido,Sin contacto (no atienden),Pago recibido,Convenio Pago Parcial,Promesa de Pago,Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden)
668631,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,,,,,,
668665,Pago recibido,Pago recibido,Sin contacto (no atienden),,,,,,,,,,,,
668689,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,,
668712,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Contacto con Tercero,Pago recibido,Pago recibido,,,
668806,Promesa de Pago,Pago recibido,Contacto con Tercero,Cambio de Domicilio,Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,,
668846,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,
668939,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido
668997,Pago recibido,Pago recibido,Cambio de Domicilio,Pago recibido,,,,,,,,,,,
669043,Pago recibido,Promesa de Pago,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,,,
669048,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,
6691,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,,,,,,,,,,
669316,Pago recibido,,,,,,,,,,,,,,
669352,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Ilocalizable,Ilocalizable,Ilocalizable,Sin contacto (no atienden),Pago recibido,Pago recibido,,
669533,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden)
